Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP score,LW score,KC score,XP score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode
669,PMU Round7,2,20220809mouse10_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1J_5tOcDGIjINJOrktjHozTRYOotjUxkx/view?usp=sharing,0.5,0,0,0.5,4,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,0.5
670,PMU Round7,2,20220809mouse10_OD_L_4_90_0000036_Structure_0001,https://drive.google.com/file/d/155rTyzf-NdS7hesyRR5aY0YwGHeAbPwS/view?usp=sharing,2,0,0,2,4,FALSE,FALSE,TRUE,TRUE,FALSE,2,2
671,PMU Round7,2,20220809mouse11_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1WGBUBU8_EDw7zQODy4A85x0_ciVMQ8Ox/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
672,PMU Round7,2,20220809mouse11_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/1BiaxQhg3-YE5QOUBoPrYgozjpgVbIlR0/view?usp=sharing,4,4,3,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
673,PMU Round7,2,20220809mouse12_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1FQ33W7o6BOTiK-okSS_DmxiEamoHANtL/view?usp=sharing,1,1,0.5,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
674,PMU Round7,2,20220809mouse12_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/1OvEkBOwr0r2pRji13eS4dm-GiC9FQJiY/view?usp=sharing,2,0.5,0,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
675,PMU Round7,2,20220809mouse13_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1JTTJz1GDsd06bKPm4AQTO74bXGphZ2AH/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
676,PMU Round7,2,20220809mouse13_OD_L_4_90_0000036_Structure_0001,https://drive.google.com/file/d/1saZ3ckTqmVTqYnOTInYOdbK70TzEuZBa/view?usp=sharing,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
677,PMU Round7,2,20220809mouse14_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1GvFwakQ6I5QtZRLXu_IyPJGS6s1NlXVe/view?usp=sharing,2,2,3,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
678,PMU Round7,2,20220809mouse14_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/15BL6TjmSJf4WRhA9hLqz9Mzz7OonVhAP/view?usp=sharing,2,0.5,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
679,PMU Round7,3,20220809mouse1_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/18lg72ZfPNd0R9SLUntPlRYKQExrNbcW3/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
680,PMU Round7,3,20220809mouse1_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/1Y04Fxg9TXcf_XN50T4riqgQhiYgJHDZv/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
681,PMU Round7,3,20220809mouse2_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1Th9bmjEpiI1X6G2bpQAh25oO4t_Iq-st/view?usp=sharing,2,1,0.5,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
682,PMU Round7,3,20220809mouse2_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1hS0miubIiJ_iHqKcCIsDrl4hjLvYCwTs/view?usp=sharing,1,2,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
683,PMU Round7,3,20220809mouse3_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/1Hp4VlETs6I3xUu-0-8Lq1Uo3vBAVG61u/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
684,PMU Round7,3,20220809mouse3_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/1DDtIPBymtc6W9CljJ2t_3sd-tMbYt0xT/view?usp=sharing,0.5,1,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
685,PMU Round7,3,20220809mouse4_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1QkxrWBhAOohFMM3BugA5g2dPN4zMnzt-/view?usp=sharing,100,100,,100,3,FALSE,TRUE,TRUE,FALSE,FALSE,100,100
686,PMU Round7,3,20220809mouse4_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1Nbxo7vI0cGe45D1IHt3WHSbcdFicmIYJ/view?usp=sharing,3,3,,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
687,PMU Round7,3,20220809mouse5_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/12HIu-NEy9Fb_rHzCFv69gi7BuBXaIeQJ/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
688,PMU Round7,3,20220809mouse5_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/1CvI8ywpvzyTkdKg3FLgFCuj6Kh9AFZA3/view?usp=sharing,4,3,2,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
689,PMU Round7,3,20220809mouse6_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1h_gTOqdSwAQHZ2SjQbUFJD1HR7--8P10/view?usp=sharing,1,3,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
690,PMU Round7,3,20220809mouse6_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1ZcsC8VpS-HAQOL0Vpa-soz48qasn3JNW/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
691,PMU Round7,3,20220809mouse7_OD_L_2_0_0000072_Structure_0001,https://drive.google.com/file/d/16Gf-paTMoa-2uv28rzBrPPWXrfb8ByEM/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
692,PMU Round7,3,20220809mouse7_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1hxiv9qU3wWZ1JON5ZVy6HBEOlqdnX0Tf/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
693,PMU Round7,3,20220809mouse8_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1u-an3BK8FtS120_k7og8nQ8ZQM-8VEE4/view?usp=sharing,1,2,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
694,PMU Round7,3,20220809mouse8_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1pv2FLIItO97MECRHFh2aPNBfTqwjIoqi/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
695,PMU Round7,3,20220809mouse9_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/17-Ki1Uxu_2jSCL2xIeFLJSssWrkRruXU/view?usp=sharing,3,2,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
696,PMU Round7,3,20220809mouse9_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/172F5bjDnJR1b5gmbYdj9eT8B7vUKPytj/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
697,PMU Round7,3,20220809mouse10_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1r41lMaDJCiPvik7TfA3yu5E4GZ76DV2R/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
698,PMU Round7,3,20220809mouse10_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1ely6MptvW9Elpwo6fiTGa-7nDQ62vG3S/view?usp=sharing,0,0.5,0,0,4,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
699,PMU Round7,3,20220809mouse11_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/1dfZ4YHdoGhxztjLNODzaD6frgBHF_X8N/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
700,PMU Round7,3,20220809mouse11_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/1FbdIjYwtBpmj4D0mODwIOJ_yBMbKvjwo/view?usp=sharing,3,4,4,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
701,PMU Round7,3,20220809mouse12_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/1vikb8NFJ5-7miJFar0iKqHCHi08wSG70/view?usp=sharing,1,1,0.5,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
702,PMU Round7,3,20220809mouse12_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/10kPc5cCrrTwgSY2IJ_dYSb9V-xi4-rZ0/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
703,PMU Round7,3,20220809mouse13_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/1MSeOj7aPRLCNID06__FUDQH2A-4ClQQu/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
704,PMU Round7,3,20220809mouse13_OD_L_4_90_0000056_Structure_0001,https://drive.google.com/file/d/1EDKBbbTh0L98eHZaKycJhHmUuHdLxu4c/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
705,PMU Round7,3,20220809mouse14_OD_L_2_0_0000056_Structure_0001,https://drive.google.com/file/d/16p174dkgQHGGtp9rnTaEGDPtMUIrJJPj/view?usp=sharing,0.5,1,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
706,PMU Round7,3,20220809mouse14_OD_L_4_90_0000046_Structure_0001,https://drive.google.com/file/d/17uU-tFlTNpROL1yG3E-bNLP0Cm-0w_Zb/view?usp=sharing,1,0.5,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
707,PMU Round7,7,20220809mouse1_OD_L_2_0_0000072_Structure_0001,https://drive.google.com/file/d/1ZtZnXCnqARYdkWVWTcPk0xaF4YH0LCGq/view?usp=sharing,100,3,100,100,4,FALSE,TRUE,TRUE,FALSE,FALSE,100,100
708,PMU Round7,7,20220809mouse1_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1KB7zmH--X9fjoxj7R0LjVxCy0CY7xxEw/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
709,PMU Round7,7,20220809mouse2_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1o4xUVUY5DmDcNTTrqfoFWjjzmaqVQbIE/view?usp=sharing,2,1,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
710,PMU Round7,7,20220809mouse2_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1rZ5vr1alTqjU4X1YE8nePMi0WZqx6coq/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
711,PMU Round7,7,20220809mouse3_OD_L_2_0_0000076_Structure_0001,https://drive.google.com/file/d/1DNtlXtGTzNRyDXUYoZ9rcOJYgbItwqBN/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
712,PMU Round7,7,20220809mouse3_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/147sXWnYflx2QmChoK6EwRJBsmU5OXxLR/view?usp=sharing,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
713,PMU Round7,7,20220809mouse4_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1ZUwbAS-nmlw_vjMg2d3MxARk4xaceIs-/view?usp=sharing,100,100,,100,3,FALSE,TRUE,TRUE,FALSE,FALSE,100,100
714,PMU Round7,7,20220809mouse5_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1Vcmv9uFRTViRB6Ntccv8NWpLifhjapqZ/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
715,PMU Round7,7,20220809mouse5_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1KR0H1R4QoP8eeG3u1VpRyfCOr4WFdL82/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
716,PMU Round7,7,20220809mouse6_OD_L_2_0_0000076_Structure_0001,https://drive.google.com/file/d/1kPu80WnUXGY-n930lKLRYgyxcx0P4fu7/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
717,PMU Round7,7,20220809mouse6_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1GjiujAheKCPm0S6KSvyNfvyO61sI4b7a/view?usp=sharing,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
718,PMU Round7,7,20220809mouse7_OS_L_2_0_0000092_Structure_0001,https://drive.google.com/file/d/1mkOz4ZmdehxzABZAwPRKOI6tnYeiQVlo/view?usp=sharing,100,3,100,100,4,FALSE,TRUE,TRUE,FALSE,FALSE,100,100
719,PMU Round7,7,20220809mouse7_OS_L_4_90_0000086_Structure_0001,https://drive.google.com/file/d/1IFCIufid7upCDXLP04BKFHxjJiRjUxSt/view?usp=sharing,2,1,1,2,4,FALSE,FALSE,TRUE,TRUE,FALSE,2,2
720,PMU Round7,7,20220809mouse8_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1XotjL_gbR-5TZVvrnfjmWU7mP-OjqGB1/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
721,PMU Round7,7,20220809mouse8_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1LLB0KhSW6TSrlRdldUAJio8XlTu1QglE/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
722,PMU Round7,7,20220809mouse9_OD_L_2_0_0000076_Structure_0001,https://drive.google.com/file/d/1bzHOG2Q-AN8Tr4hKoXsQLTXXsMnueGJV/view?usp=sharing,100,1,100,100,4,FALSE,TRUE,TRUE,FALSE,FALSE,100,100
723,PMU Round7,7,20220809mouse9_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1jZG8AyK61bcMTspyYu7C7RL_8NhpCkbR/view?usp=sharing,0.5,0,0,0,4,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
724,PMU Round7,7,20220809mouse10_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1IU_bPfE0xYp6NxtLnWZvCJKSD8rYxCr6/view?usp=sharing,0.5,0,0,0,4,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
725,PMU Round7,7,20220809mouse10_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1oKHFPgQOYpaTBzL6ldomBXU81MqFM1V_/view?usp=sharing,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
726,PMU Round7,7,20220809mouse11_OD_L_2_0_0000076_Structure_0001,https://drive.google.com/file/d/1lvbllwDcsfsZRbq9ab9czvVGA_3Ru11I/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
727,PMU Round7,7,20220809mouse11_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1pzvWrsQATw0ukr_lYX5Tg9c2K3XZNFR8/view?usp=sharing,100,2,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
728,PMU Round7,7,20220809mouse12_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1NGo121osQaui06fL2Ri0FziRbIRe3ckY/view?usp=sharing,0.5,0,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
729,PMU Round7,7,20220809mouse12_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1liTCpCX-dOaxtm-HUbOgueWx2EYPyX0g/view?usp=sharing,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
730,PMU Round7,7,20220809mouse13_OD_L_2_0_0000076_Structure_0001,https://drive.google.com/file/d/1QMnheUx3DiRsMoXNrHpoBiVkUKzfbhZE/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
731,PMU Round7,7,20220809mouse13_OD_L_4_90_0000066_Structure_0001,https://drive.google.com/file/d/1VU4R1kzhEUBcnKFLGA953sCgM1rtLyDE/view?usp=sharing,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
732,PMU Round7,7,20220809mouse14_OD_L_2_0_0000066_Structure_0001,https://drive.google.com/file/d/1r7PJgMUz9Gx8fBJlPTZXiP3AsOpTHj2O/view?usp=sharing,1,1,0.5,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
733,PMU Round7,7,20220809mouse14_OD_L_4_90_0000076_Structure_0001,https://drive.google.com/file/d/1Rg3UGIOcNs-6xNWkiY8xArjiar8UZjyJ/view?usp=sharing,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
734,PMU Round8,1,20220816mouse1_OD_L_2_0_0000006_Structure_0001,https://drive.google.com/file/d/1ReFW0e6sh7U0dtDE7y4-Ne1S-YwAYYPd/view?usp=sharing,1,1,100,100,4,FALSE,FALSE,TRUE,TRUE,TRUE,1,1
735,PMU Round8,1,20220816mouse1_OD_L_4_90_0000016_Structure_0001,https://drive.google.com/file/d/18PtD7JygYsELmfZ7qSnw5NPKzAjuJ5aD/view?usp=sharing,3,2,2,3,4,FALSE,FALSE,TRUE,TRUE,FALSE,3,3
736,PMU Round8,1,20220816mouse2_OD_L_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1q1sXtWmsIws9WxkM6wdLL6YBpXKd-SfG/view?usp=sharing,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
737,PMU Round8,1,20220816mouse2_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/1hzJp5xBGq0zSFr1WWgivDfh9x95KKJot/view?usp=sharing,4,3,4,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
738,PMU Round8,1,20220816mouse3_OD_L_2_0_0000006_Structure_0001,https://drive.google.com/file/d/1fMnsClmP85c1vQof27QDP4RKzx7lhp3p/view?usp=sharing,0.5,1,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
739,PMU Round8,1,20220816mouse3_OD_L_4_90_0000016_Structure_0001,https://drive.google.com/file/d/1JxVRlLOtvmy2EqXFALbtSO6yRvY5DplH/view?usp=sharing,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
740,PMU Round8,1,20220816mouse4_OD_L_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1oLZV3CWG_G3D_dpp1aLgoT6DrFEs-Veu/view?usp=sharing,1,0.5,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
741,PMU Round8,1,20220816mouse4_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/1xqitlLpRdC0FUi0GJo01H9KfZCeIonSm/view?usp=sharing,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
742,PMU Round8,1,20220816mouse5_OD_L_2_0_0000006_Structure_0001,https://drive.google.com/file/d/18bTHfsTQ5kzq0QWJYxLi-7vllcvmNBtd/view?usp=sharing,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
743,PMU Round8,1,20220816mouse5_OD_L_4_90_0000016_Structure_0001,https://drive.google.com/file/d/1630eFV35G727XQvkCfwa4hLIB5EO2rXB/view?usp=sharing,3,2,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
744,PMU Round8,1,20220823mouse6_OD_L_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1Y4J1jnM8NtIfhudrDhp34uISJteysB7w/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
745,PMU Round8,1,20220823mouse6_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/1T-c8k6uke8biFvl_TFDaV_0oTvZDCzIR/view?usp=sharing,4,1,1,3,4,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
746,PMU Round8,1,20220823mouse7_OD_L_2_0_0000006_Structure_0001,https://drive.google.com/file/d/1zUdYHy3XI53a-DyDLvtGELljxB5k0k55/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
747,PMU Round8,1,20220823mouse7_OD_L_4_90_0000016_Structure_0001,https://drive.google.com/file/d/1M5JFruabt5Cs0XKvWWm7kFiEJcAh_8uE/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
748,PMU Round8,1,20220823mouse8_OD_L_2_0_0000012_Structure_0001,https://drive.google.com/file/d/1yTsQGOQ59aFl-aD5GFo9SH55HqxCRaLK/view?usp=sharing,1,1,100,100,4,FALSE,FALSE,TRUE,TRUE,TRUE,1,1
749,PMU Round8,1,20220823mouse8_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/1jMzynwBvVE2MYRVmFzHB5gjpb7zX6N4o/view?usp=sharing,3,2,2,3,4,FALSE,FALSE,TRUE,TRUE,FALSE,3,3
750,PMU Round8,1,20220823mouse9_OD_L_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1iuoluSv--fPnQ3KnuJcnsO_GGiASB0GC/view?usp=sharing,1,1,0.5,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
751,PMU Round8,1,20220823mouse9_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/10cfWGkOX3eqvh8zZgw_kLQTba1Cng8Pa/view?usp=sharing,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
752,PMU Round8,1,20220823mouse10_OD_L_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1r5gKtSBltCNzYPPHa6NK8ijEs8KsDMWD/view?usp=sharing,100,100,100,100,4,TRUE,TRUE,TRUE,FALSE,FALSE,100,100
753,PMU Round8,1,20220823mouse10_OD_L_4_90_0000006_Structure_0001,https://drive.google.com/file/d/1bu8XD2fCl-wvEFfoxmxesmixn3Ovnmkq/view?usp=sharing,4,3,3,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,4,4
754,PMU Round8,2,20220816mouse1_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1jf8ByFMjdZMgfsyPJPBUapJRfCa-PbCP/view?usp=sharing,3,2,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
755,PMU Round8,2,20220816mouse1_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/1Ss1o0TpfIKmMBVW6-i5bi5EO_GcKhwr0/view?usp=sharing,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
756,PMU Round8,2,20220816mouse2_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1-6XyK8CXrv0HklM8BRn8xLo9zFbzt-nA/view?usp=sharing,1,0.5,0.5,1,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,1
757,PMU Round8,2,20220816mouse2_OD_L_4_90_0000036_Structure_0001,https://drive.google.com/file/d/106226-lHoqZvVEh2gIDTAX-UdH4i4xyV/view?usp=sharing,4,3,3,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,4,4
758,PMU Round8,2,20220816mouse3_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1vU2sJq9ME2Z8HJ4-rzAAWujN5Ao1at_s/view?usp=sharing,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
759,PMU Round8,2,20220816mouse3_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/10Uhd_IVZaenPJ4OOeNRwYmvL7ivNO9Ao/view?usp=sharing,4,3,3,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,4,4
760,PMU Round8,2,20220816mouse4_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1pax5IkgtEHH-nvmFPqnN83xp7qVk11Zd/view?usp=sharing,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
761,PMU Round8,2,20220816mouse4_OD_L_4_90_0000036_Structure_0001,https://drive.google.com/file/d/1rDJaD1OczU9BXxFYJCOY1mCtkmobhxIV/view?usp=sharing,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
762,PMU Round8,2,20220816mouse5_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/12xhEtAUlzECflRnBA8kHS-vqiFfqzaMQ/view?usp=sharing,0.5,0,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
763,PMU Round8,2,20220816mouse5_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/16fOjlm63d1TGrAdm7UCR9PcAJw1ESdht/view?usp=sharing,3,2,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
764,PMU Round8,2,20220823mouse6_OD_L_2_0_0000046_Structure_0001,https://drive.google.com/file/d/1t6oKX3cDrt98povMHlJ0P291QOd3aGKH/view?usp=sharing,1,2,100,100,4,FALSE,FALSE,TRUE,FALSE,FALSE,100,100
765,PMU Round8,2,20220823mouse6_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/14sUyK6za4QqgLDN4xr5kWVC_sHHyUljP/view?usp=sharing,4,0.5,4,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
766,PMU Round8,2,20220823mouse7_OD_L_2_0_0000036_Structure_0001,https://drive.google.com/file/d/1UkxwZ4YlykDLJgPqKY8985ZZJ92kJkRv/view?usp=sharing,2,2,100,100,4,FALSE,FALSE,TRUE,TRUE,TRUE,2,2
767,PMU Round8,2,20220823mouse7_OD_L_4_90_0000026_Structure_0001,https://drive.google.com/file/d/1cdDUzNshHIrcmxZZ9aWYevuqETBoiCLf/view?usp=sharing,3,3,3,3,4,TRUE,TRUE,TRUE,FALSE,FALSE,3,3
768,PMU Round8,2,20220823mouse8_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1dT98xqBcf5wBIY557mivLfD2u4vooKIC/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
769,PMU Round8,2,20220823mouse8_OD_L_4_90_0000036_Structure_0001,https://drive.google.com/file/d/1R4QBOIWGrEwD9nqkgDWmwzZ70bJj4cNL/view?usp=sharing,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
770,PMU Round8,2,20220823mouse9_OD_L_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1Kck0sWfRqjyK4YxH0sZRrRyGWQE1Ys0B/view?usp=sharing,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
771,PMU Round8,2,20220823mouse9_OD_L_4_90_0000048_Structure_0001,https://drive.google.com/file/d/1c9ScrQcFqDejvtboFyblr6Q0sVQryfpf/view?usp=sharing,3,1,2,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
