Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP score,LW score,KC score,XP score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode
1305,Day28 Cytokines R2,27,20220929mouse7_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1msnojoZeWemryxGbXZ1pVGN_FddrnyT3/view?usp=share_link,0.5,0.5,,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1306,Day28 Cytokines R2,27,20220929mouse7_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1S42c0orteututV3z1MKqhRPr-CrMls7B/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1307,Day28 Cytokines R2,27,20220929mouse7_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1sko4W5KgYhQmanvPxEUzvSgYTiYLTbGu/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1308,Day28 Cytokines R2,27,20220929mouse8_OD_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/1uFUzOe5cJx6Suq5pNqO_9V-SCE5cdi_0/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1309,Day28 Cytokines R2,27,20220929mouse8_OD_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/1fde7x-_immLeIBvUhOa_fYo_UVkGf2ex/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1310,Day28 Cytokines R2,27,20220929mouse8_OD_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/1rOUDXPayXmui4l27nIu-SVkwYYmF7AAJ/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1311,Day28 Cytokines R2,27,20220929mouse8_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/19lMug5gwGlynlHNnTrOuRpTuZ-6iBxzl/view?usp=share_link,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1312,Day28 Cytokines R2,27,20220929mouse8_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1dUi7VUnsvWOIP6LgVE4We3BmenwJUR18/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1313,Day28 Cytokines R2,27,20220929mouse8_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1sTG9iEgj34K8SgeDURgLMOmFRmPdNlkP/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1314,Day28 Cytokines R2,27,20220929mouse8_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/13G5g6nqrCt-A5HTsA4_hKEs9__5EFeSW/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1315,Day28 Cytokines R2,27,20220929mouse8_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/1eiLi7aV3IbXlt9HQlo6oKXJVna1m5aeO/view?usp=share_link,,0,0,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1316,Day28 Cytokines R2,27,20220929mouse9_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1NNATjEC5-CmkZe9b1ITmgjL2iRqVyKUa/view?usp=share_link,2,0.5,,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1317,Day28 Cytokines R2,27,20220929mouse9_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1B3Vw-riTNNvVMRmbiDa5SB_8pUhtCmPB/view?usp=share_link,0.5,0.5,1,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1318,Day28 Cytokines R2,27,20220929mouse9_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1yjLz8ODL5NHEGlZZ9PfWWZTyfHJ-Vwfk/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1319,Day28 Cytokines R2,27,20220929mouse9_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1LQIGG0HxHg-nIWpUoeS3t12jtWNsBWFX/view?usp=share_link,3,1,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1320,Day28 Cytokines R2,27,20220929mouse9_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1KBoQbvpX1RcD0oa7WOwqmdALZsn6uLQh/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1321,Day28 Cytokines R2,27,20220929mouse9_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1ORoZLFT6Sc67p-kr0XGggX_q91m5nV8S/view?usp=share_link,,0,0,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1322,Day28 Cytokines R2,27,20220929mouse9_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1hALdPAf3jDYOASP1B4D07Cq1ElSeQaev/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1323,Day28 Cytokines R2,27,20220929mouse9_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1T-Il41M9-n4drEIl77x_EiwlBSyuZRuz/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1324,Day28 Cytokines R2,27,20220929mouse10_OD_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/1eQicAG8-sklpaYE5G1kKwoVN7veXKEab/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1325,Day28 Cytokines R2,27,20220929mouse10_OD_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/1Rh-11zdS-2LcGOu9ap4iYFHfiAOFUxw5/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1326,Day28 Cytokines R2,27,20220929mouse10_OD_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/1EIjHpvts4aMkBewqaBDjZKzFM6Vw0pcl/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1327,Day28 Cytokines R2,27,20220929mouse10_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/1lZoegBiLz5PZpF-e9ebCPDTWRCfisvqz/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1328,Day28 Cytokines R2,27,20220929mouse10_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1ACuU-C_TPyqWOKkY9ZAxoCR7v4xsQgti/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1329,Day28 Cytokines R2,27,20220929mouse10_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1eeb9e6JwtnkwxYgndFvL3xRO2Y6fz1NH/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1330,Day28 Cytokines R2,27,20220929mouse10_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1Hb7lQrrN7McInH7Nv2MqV67tyvXUXWvj/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1331,Day28 Cytokines R2,27,20220929mouse10_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/19hEoU1pinSIc0znA-SkS13kk6nMf4o2F/view?usp=share_link,0,0.5,0,0,4,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1332,Day28 Cytokines R3,2,20221013mouse1_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1HE2qR4Ahl7fs9hSSljfjPDH65xwCZE1N/view?usp=share_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1333,Day28 Cytokines R3,2,20221013mouse1_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1eXRYJw2XPM90ecM5GMna7LYuzynBXKpj/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1334,Day28 Cytokines R3,2,20221013mouse1_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1yvcCe7dTXvpAZl97jLrRcvvAiLcSvH-d/view?usp=share_link,,3,3,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1335,Day28 Cytokines R3,2,20221013mouse1_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1t3GTDb59VYAYhRmqMZkUFoOBSg8H4xbx/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1336,Day28 Cytokines R3,2,20221013mouse1_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1HshMvbYUlKLPwUPAZ3afIOZb1a0hNM2N/view?usp=share_link,,0.5,0,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1337,Day28 Cytokines R3,2,20221013mouse1_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1HZ8XM2-eUUzrmGVUabH35NwSQg0zvAWC/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1338,Day28 Cytokines R3,2,20221013mouse1_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1CH6hPnqqmfedZfdBmLy_iIMaxWetsShk/view?usp=share_link,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1339,Day28 Cytokines R3,2,20221013mouse1_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1ptvu4JZtEgUL7nyYu-ei5GXoeCEP1oAP/view?usp=share_link,,0.5,0.5,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1340,Day28 Cytokines R3,2,20221013mouse2_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1M_hrmpJngJvXq9P0Td_ZyBvhrU9THwmC/view?usp=share_link,4,4,,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1341,Day28 Cytokines R3,2,20221013mouse2_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1MUNPSR2XkbT14yq4CiBMwqmDCd72AeX5/view?usp=share_link,4,4,,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1342,Day28 Cytokines R3,2,20221013mouse2_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1Hsv2dXXUXP9bgJbDD510MO-Cdc5uIPIO/view?usp=share_link,,4,3,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1343,Day28 Cytokines R3,2,20221013mouse2_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1m5QIlJUjn9_aUKfXsyh-YpldCuUBngxH/view?usp=share_link,4,4,,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1344,Day28 Cytokines R3,2,20221013mouse2_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1DKoxpJPGC4jsfHOabDSaJTFhoD2K_Wer/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1345,Day28 Cytokines R3,2,20221013mouse2_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1881sBz15f8_0vsCmknW3DXeZ9B5qSSvr/view?usp=share_link,0,0.5,0,0.5,4,FALSE,FALSE,TRUE,TRUE,FALSE,0,0
1346,Day28 Cytokines R3,2,20221013mouse2_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1DMEVEDL8PtJG40XGdyykjhEZ-bhOXKP2/view?usp=share_link,,0.5,0.5,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1347,Day28 Cytokines R3,2,20221013mouse2_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/1VrjZwhSSheqWAORjgztPD98wmeV6KY_4/view?usp=share_link,,0.5,0.5,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1348,Day28 Cytokines R3,2,20221013mouse3_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/12GHkXTrQI38ymrdb2EDcdIhiSsCxZP98/view?usp=share_link,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1349,Day28 Cytokines R3,2,20221013mouse3_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1dCn7As9lclpKWgbLq4my8FcMfHCpis3a/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1350,Day28 Cytokines R3,2,20221013mouse3_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1li06iCUHF_A5c-0zKHOmmsnXX05jwknK/view?usp=share_link,3,3,,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1351,Day28 Cytokines R3,2,20221013mouse3_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1nLUVK3GPHVKZiVnbtnPxziOBnXXBF9IR/view?usp=share_link,2,1,,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1352,Day28 Cytokines R3,2,20221013mouse3_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1DFJW8XdQSt3d2fBjDU0EeM0VBH8FQRKI/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1353,Day28 Cytokines R3,2,20221013mouse3_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1J0FdpiB23o_2vITZJZJkfcmfX4jQsqYO/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1354,Day28 Cytokines R3,2,20221013mouse3_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1myiRvzrCifR90vVYB1s8MgEHoYCfrJY7/view?usp=share_link,3,3,,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1355,Day28 Cytokines R3,2,20221013mouse3_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1WHtK0hjgQITYFzf9_PKhWmETI-wA9dy7/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1356,Day28 Cytokines R3,2,20221013mouse4_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1aJXOYNyJIlZ4_fdMkc9s8mAXgAZEoZGm/view?usp=share_link,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1357,Day28 Cytokines R3,2,20221013mouse4_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1KaruW_f2A1qgPWosaThzLD92pD8jg5jG/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1358,Day28 Cytokines R3,2,20221013mouse4_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1Y1WRuZpkNuzz8-plYsk0Z510xRtu9za-/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1359,Day28 Cytokines R3,2,20221013mouse4_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1XWXp6x0RGR6lkRVn1zDfyJczHKkcCymh/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1360,Day28 Cytokines R3,2,20221013mouse4_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1b5ltoOU8ADEjk75QMCY2b1mTFj_Qc4m9/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1361,Day28 Cytokines R3,2,20221013mouse4_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1g_dy7leJlyumdI5YAscA11uDfx7MPkjY/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1362,Day28 Cytokines R3,2,20221013mouse4_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1kMNFWOiX7KHp__tiz-N9vifP8tsrTK7Q/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1363,Day28 Cytokines R3,2,20221013mouse4_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/17awmAWrwR0TLWVdqlcI1WA8yxxiw3uh-/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1364,Day28 Cytokines R3,2,20221013mouse5_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1DWqXeTNxY1Iqx_i5blpHPoquM4eQXaqB/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1365,Day28 Cytokines R3,2,20221013mouse5_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1TRJ8tHsTSceYMA6OPhq18YmvxSWCfPAs/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1366,Day28 Cytokines R3,2,20221013mouse5_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1i3A9h2JC0I1IqWPvnbDNXwPNuamE5JWb/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1367,Day28 Cytokines R3,2,20221013mouse5_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1jYlG_Pyn5arf76GD_TePAY_9X0Wto9GI/view?usp=share_link,,0,100,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1368,Day28 Cytokines R3,2,20221013mouse5_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1xJD0C1-qBePenVhB-rz_dv7JRxpPSiWH/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1369,Day28 Cytokines R3,2,20221013mouse5_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1Yxclho4ViBWdOclna40jr6iD6HYg7YwC/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1370,Day28 Cytokines R3,2,20221013mouse5_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1t4Xq9OKTjA7BrVUytsAGZQJIb1C2y1xv/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1371,Day28 Cytokines R3,2,20221013mouse5_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1bW0vChHBqiniOyv3DjWLGjSjHFCLmZEz/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1372,Day28 Cytokines R3,2,20221013mouse6_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1XjtnbSQt3wBptuYSBnCqsocamEOJmIcu/view?usp=share_link,,4,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1373,Day28 Cytokines R3,2,20221013mouse6_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1wUqYQQBNAjJIy7VZlX-WNczFQfQojZBJ/view?usp=share_link,,4,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1374,Day28 Cytokines R3,2,20221013mouse6_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1F3UzSFM0BSpd-wvujGxXxjX7HQ4l21Um/view?usp=share_link,4,3,100,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1375,Day28 Cytokines R3,2,20221013mouse6_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1C1odi3ioxfgLRre8BuORs3mdLkWhjOKZ/view?usp=share_link,4,4,4,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,4,4
1376,Day28 Cytokines R3,2,20221013mouse6_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1vdvynpZgRWsrRw8yg_Z0-wsPmOB_C6XW/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1377,Day28 Cytokines R3,2,20221013mouse6_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1iRo6m-sPHbN-jOl2KXgaMdm3JhCcak0W/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1378,Day28 Cytokines R3,2,20221013mouse6_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1CIhLa8GJiHaUMHd1aWxWfNxho0BxMCEq/view?usp=share_link,1,1,2,2,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,1
1379,Day28 Cytokines R3,2,20221013mouse6_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/1k4OusOEo1g0rx7Of5IHu_I83oXqu8Rhn/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1380,Day28 Cytokines R3,2,20221013mouse7_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1qP8-2GwlVLetYmLRV-_xPD3D7UxLQOSf/view?usp=share_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1381,Day28 Cytokines R3,2,20221013mouse7_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1lSIiVFof5L90xmrhEMDEDcFTu93OFsnr/view?usp=share_link,2,2,,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1382,Day28 Cytokines R3,2,20221013mouse7_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1ODm9X2qTNCzfvTU-YEPhJsWm-SywAoax/view?usp=share_link,100,3,,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1383,Day28 Cytokines R3,2,20221013mouse7_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1D1DAbjY-kOmDaNWdSzWxhlqeKc-DK06k/view?usp=share_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1384,Day28 Cytokines R3,2,20221013mouse7_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/15sbnAsp1rLmhLVLrAOv5IO8yzV1Y7D27/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1385,Day28 Cytokines R3,2,20221013mouse7_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1bCHdcq8jKexTLbg0NMJtj14_uvhkpq_D/view?usp=share_link,1,2,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1386,Day28 Cytokines R3,2,20221013mouse7_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1AgaURDEGEr-yHhc6ut3jNPbia8nkUnr7/view?usp=share_link,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1387,Day28 Cytokines R3,2,20221013mouse7_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/14HfJDmMNAL4zWbTZCmzSTqeI-J9-abKa/view?usp=share_link,3,3,2,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1388,Day28 Cytokines R3,2,20221013mouse8_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1SXTKn7c5hZ2aDwKodyr8ZPyLICMPsiJZ/view?usp=share_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1389,Day28 Cytokines R3,2,20221013mouse8_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1QkMj2juQPNO3clt93cE1NudpfsGY5V9R/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1390,Day28 Cytokines R3,2,20221013mouse8_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1BXK29d0BcqypDjQeEFo0NmxSqO_HkXvA/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1391,Day28 Cytokines R3,2,20221013mouse8_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1axCDZXYdacmQp7ePpoE8Jwwxyu2Da9OO/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1392,Day28 Cytokines R3,2,20221013mouse8_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/13T17V4plf-2zP_CgwZjH9uvQJQLbWgFk/view?usp=share_link,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1393,Day28 Cytokines R3,2,20221013mouse8_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1s8PXdSgA6ivrmy3mFUvUr2c_9G5EEFTg/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1394,Day28 Cytokines R3,2,20221013mouse8_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/13wQwpZ6rBLQOLoY-eS0yONN7wWYfmi32/view?usp=share_link,0.5,0.5,2,2,4,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,0.5
1395,Day28 Cytokines R3,2,20221013mouse8_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/10nmyiR3V8w83w99INDirLht3A0w2Qkq-/view?usp=share_link,0.5,0.5,0.5,0.5,4,TRUE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1396,Day28 Cytokines R3,2,20221013mouse9_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1qAV9jvvLrRcQGUY_1hRJqDiZpB86XYK8/view?usp=share_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1397,Day28 Cytokines R3,2,20221013mouse9_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1osavo8ddict5deQa4XuWo4C9--w8qvnN/view?usp=share_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1398,Day28 Cytokines R3,2,20221013mouse9_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1bZUqp8GFMqb4uYng6Lsw5pLLURLFAiKh/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1399,Day28 Cytokines R3,2,20221013mouse9_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1mUn6cUVREjHpiRWYP84-ibZG7SuqMILP/view?usp=share_link,0.5,0.5,,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1400,Day28 Cytokines R3,2,20221013mouse9_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1lcERSbY4R2LasflCYULMXj3PA--MwjSH/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1401,Day28 Cytokines R3,2,20221013mouse9_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1mCZxJ1LVscG9-zuSFfBQ79hFyggZHrVG/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1402,Day28 Cytokines R3,2,20221013mouse9_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1z_F14k9Sn7xkNLSIQ3kRdX2aflKRCpqY/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1403,Day28 Cytokines R3,2,20221013mouse9_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/14bdB2Iwgazs2ZRrXqnqACtwhxz4JDjPD/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
